Unnamed: 0,index,hid,finishm,age,besttime,class,horseweight,exweight,horseweightchg,distance,track,going,jname,tname,datediff,rating,ratechg,ind_win,ind_pla
24178,102130,4,82.28,4.0,83.14,Class 3,1188.0,126,-2.0,1400,TURF,GOOD,0.32205128205128203,0.26454709058188364,20.0,73.0,0.0,0,0
24180,102132,6,82.19,4.0,82.81,Class 3,1072.0,123,13.0,1400,TURF,GOOD,0.2503209242618742,0.23462783171521034,20.0,70.0,0.0,0,0
24181,102133,7,83.04,4.0,82.83,Class 3,1112.0,123,19.0,1400,TURF,GOOD,0.1493212669683258,0.2614023144996596,20.0,70.0,-2.0,0,0
24182,102134,8,82.99,4.0,81.31,Class 3,1231.0,118,15.0,1400,TURF,GOOD,0.06962785114045618,0.2714776632302405,13.0,68.0,-2.0,0,0
24183,102135,9,81.96,4.0,82.24,Class 3,1115.0,109,-1.0,1400,TURF,GOOD,0.23423423423423426,0.21339139902014154,24.0,63.0,-2.0,0,1
24184,102136,10,81.97,6.0,82.26,Class 3,1118.0,115,-12.0,1400,TURF,GOOD,0.22482435597189696,0.18515429524603835,20.0,62.0,0.0,0,1
24185,102137,11,82.03,5.0,82.85,Class 3,1104.0,113,7.0,1400,TURF,GOOD,0.19781553398058246,0.2763063707945598,28.0,62.0,0.0,0,0
24186,102138,12,82.94,8.0,82.66,Class 3,1224.0,112,15.0,1400,TURF,GOOD,0.17372621240024555,0.2614023144996596,24.0,61.0,-2.0,0,0
24187,102139,1,69.02,5.0,68.24,Class 3,1145.0,126,9.0,1200,ALL WEATHER TRACK,GOOD,0.23423423423423426,0.26454709058188364,17.0,80.0,1.0,0,1
24188,102140,2,69.33,4.0,69.7,Class 3,1106.0,128,-13.0,1200,ALL WEATHER TRACK,GOOD,0.2503209242618742,0.18515429524603835,76.0,75.0,-2.0,0,0
24189,102141,3,69.5,4.0,68.48,Class 3,1139.0,127,7.0,1200,ALL WEATHER TRACK,GOOD,0.4320666319625195,0.21339139902014154,28.0,74.0,1.0,0,0
24190,102142,4,70.44,6.0,68.39,Class 3,1163.0,127,10.0,1200,ALL WEATHER TRACK,GOOD,0.22482435597189696,0.22641509433962265,55.0,74.0,-2.0,0,0
24191,102143,5,69.09,4.0,68.83,Class 3,1199.0,123,3.0,1200,ALL WEATHER TRACK,GOOD,0.32205128205128203,0.2635294117647059,55.0,70.0,1.0,0,1
24193,102145,7,69.56,6.0,69.67,Class 3,1142.0,120,2.0,1200,ALL WEATHER TRACK,GOOD,0.2264957264957265,0.36607142857142855,31.0,67.0,-2.0,0,0
24195,102147,9,68.58,3.0,68.38,Class 3,1041.0,115,29.0,1200,ALL WEATHER TRACK,GOOD,0.17372621240024555,0.23462783171521034,55.0,64.0,7.0,1,1
24197,102149,11,69.61,6.0,69.17,Class 3,1134.0,114,-9.0,1200,ALL WEATHER TRACK,GOOD,0.506429277942631,0.3948717948717949,76.0,61.0,0.0,0,0
24198,102150,12,69.35,7.0,68.97,Class 3,1044.0,114,23.0,1200,ALL WEATHER TRACK,GOOD,0.18149146451033246,0.2714776632302405,17.0,61.0,0.0,0,0
24271,102223,1,57.26,6.0,57.03,Class 3,1052.0,133,4.0,1000,TURF,GOOD,0.32205128205128203,0.19189907038512616,14.0,85.0,1.0,0,0
24272,102224,2,57.11,6.0,57.1,Class 3,1109.0,132,1.0,1000,TURF,GOOD,0.26518391787852863,0.36607142857142855,14.0,84.0,-2.0,0,1
24275,102227,5,57.37,4.0,57.14,Class 3,1102.0,122,9.0,1000,TURF,GOOD,0.506429277942631,0.3948717948717949,17.0,74.0,0.0,0,0
24276,102228,6,57.38,8.0,57.01,Class 3,1196.0,120,19.0,1000,TURF,GOOD,0.2026431718061674,0.22361477572559368,35.0,72.0,1.0,0,0
24277,102229,7,57.02,6.0,57.26,Class 3,1265.0,131,23.0,1000,TURF,GOOD,0.4320666319625195,0.24124513618677046,14.0,83.0,-2.0,0,1
24278,102230,8,56.71,5.0,56.88,Class 3,1067.0,110,-2.0,1000,TURF,GOOD,0.15746753246753248,0.2763063707945598,35.0,67.0,-2.0,1,1
24279,102231,9,57.41,6.0,56.89,Class 3,1277.0,108,17.0,1000,TURF,GOOD,0.23423423423423426,0.2139673105497771,35.0,67.0,0.0,0,0
24280,102232,10,57.61,6.0,56.94,Class 3,1190.0,114,-1.0,1000,TURF,GOOD,0.18149146451033246,0.2614023144996596,28.0,66.0,-2.0,0,0
24282,102234,12,57.77,9.0,57.05,Class 3,1242.0,111,2.0,1000,TURF,GOOD,0.1568627450980392,0.17221770917952886,35.0,61.0,0.0,0,0
24284,102236,2,70.52,6.0,69.27,Class 3,1149.0,129,-10.0,1200,TURF,GOOD,0.1963470319634703,0.2763063707945598,24.0,76.0,-2.0,0,0
24285,102237,3,71.52,6.0,69.38,Class 3,1094.0,129,6.0,1200,TURF,GOOD,0.2329345531315975,0.2635294117647059,66.0,76.0,0.0,0,0
24288,102240,6,72.1,5.0,69.16,Class 3,1161.0,125,-1.0,1200,TURF,GOOD,0.2551813471502591,0.22427603203943314,28.0,72.0,0.0,0,0
24289,102241,7,69.77,5.0,69.29,Class 3,1102.0,122,16.0,1200,TURF,GOOD,0.2503209242618742,0.2242152466367713,14.0,69.0,0.0,1,1
24290,102242,8,69.99,4.0,69.54,Class 3,1132.0,120,8.0,1200,TURF,GOOD,0.4320666319625195,0.24124513618677046,28.0,67.0,0.0,0,1
24292,102244,10,71.08,6.0,70.03,Class 3,1243.0,116,7.0,1200,TURF,GOOD,0.22482435597189696,0.22361477572559368,28.0,63.0,-2.0,0,0
24293,102245,11,70.13,5.0,70.26,Class 3,1160.0,108,13.0,1200,TURF,GOOD,0.23423423423423426,0.26454709058188364,24.0,62.0,0.0,0,1
24294,102246,12,70.25,4.0,70.15,Class 3,1059.0,113,8.0,1200,TURF,GOOD,0.19781553398058246,0.21339139902014154,32.0,62.0,0.0,0,0
24295,102247,1,102.16,6.0,99.72,Class 3,1105.0,133,7.0,1650,TURF,GOOD,0.1963470319634703,0.19189907038512616,14.0,79.0,-2.0,0,0
24296,102248,2,100.04,5.0,99.18,Class 3,1093.0,132,-6.0,1650,TURF,GOOD,0.21557719054242006,0.3948717948717949,7.0,78.0,-2.0,0,0
24297,102249,3,99.87,6.0,99.83,Class 3,1111.0,132,0.0,1650,TURF,GOOD,0.32205128205128203,0.22641509433962265,35.0,78.0,1.0,1,1
24298,102250,4,100.39,5.0,99.37,Class 3,1204.0,132,5.0,1650,TURF,GOOD,0.3043478260869565,0.23462783171521034,14.0,78.0,-2.0,0,0
24299,102251,5,100.02,4.0,99.56,Class 3,1086.0,126,7.0,1650,TURF,GOOD,0.506429277942631,0.2714776632302405,21.0,72.0,0.0,0,1
24301,102253,7,100.06,6.0,100.04,Class 3,1164.0,122,4.0,1650,TURF,GOOD,0.22482435597189696,0.2635294117647059,14.0,68.0,0.0,0,0
24302,102254,8,100.1,7.0,99.78,Class 3,1120.0,122,-16.0,1650,TURF,GOOD,0.2503209242618742,0.2139673105497771,10.0,68.0,-3.0,0,0
24303,102255,9,100.22,5.0,101.0,Class 3,1135.0,121,-5.0,1650,TURF,GOOD,0.4320666319625195,0.21339139902014154,28.0,67.0,2.0,0,0
24305,102257,11,100.01,5.0,101.14,Class 3,1289.0,109,-20.0,1650,TURF,GOOD,0.23423423423423426,0.26454709058188364,10.0,62.0,0.0,0,1
24306,102258,12,100.72,6.0,100.28,Class 3,1151.0,111,5.0,1650,TURF,GOOD,0.15746753246753248,0.36607142857142855,14.0,62.0,-2.0,0,0
24377,102329,1,57.16,4.0,57.35,Class 3,1140.0,128,8.0,1000,TURF,GOOD,0.23423423423423426,0.26454709058188364,21.0,80.0,10.0,0,0
